text,text_clean,sentimen,emosi,created_at,uid,uniqueId,videoWebUrl,cid,avatarThumbnail
bagusan sty !,bagus sty,positif,netral,2025-01-08 12:12:59+00:00,6861164991878956033,petrus8652,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457516498368004871,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=39a79f58&x-expires=1746176400&x-signature=MxEmASr8pRPfFwM%2BOXHB9tMK%2Bms%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
#outpatrick,outpatrick,netral,netral,2025-01-08 13:43:48+00:00,7397356701432873989,ry13547,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457539912100119304,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fc34b004f1e21209a3e8ac4e4da8f988~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=572be22e&x-expires=1746172800&x-signature=HNqqercw8gdoprwStHdqET2BrYM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
WADUH HHHHHH,waduh hhhhhh,netral,terkejut,2025-01-08 11:42:04+00:00,7453305103023014920,naon1115,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457508507824554772,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3d6d844f4c0cbcab2de2001d0adf265d~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=39dc044e&x-expires=1746176400&x-signature=weMCjnFR12Lz6TUmsVmSKjPNz%2Fw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"era pemain titipan akan di mulai
pelatihnya aja bandar judol pasti di kasih amplop di ambil 😅😅",era main titip mulai latih bandar judol pasti kasih amplop ambil,netral,netral,2025-01-10 12:50:55+00:00,6843677168343090178,johanskalop,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7458260799707284229,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/dbefe40f04b89c07977f40d8cf6caac1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d94d58b2&x-expires=1746172800&x-signature=MImr1cWTHs6sbjChTLRIHoRXrAw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
lucu pelatih timnas sekarang,lucu latih timnas sekarang,netral,netral,2025-03-20 11:25:03+00:00,6958506254864729094,paku.dunia,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7483851140549149447,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/28d06458f28c81e941324cacb368cfea~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=4f827c32&x-expires=1746172800&x-signature=AYh3HnmakzRmtjTY3ng47B49mgM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"loh loh vtnya cuma menanyangkan waktu jadi pemain, vt waktu jadi pelatih maneeeee ?????????",vtnya cuma menanyangkan waktu main vt waktu latih maneeeee,netral,netral,2025-01-08 09:39:53+00:00,7001460850252055578,hei.naym,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457477037973177095,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/95ae000b391ce2b05350e210be42c532~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=32cc7e6e&x-expires=1746176400&x-signature=JVQ9ptcgRWlWB3LD1gz%2BDd7zH%2BM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
kita liat aj nanti,liat aj nanti,netral,netral,2025-01-08 13:46:16+00:00,6970131452261434369,hanzgoo727,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457540545192510226,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7817efa422cf42ee1500ef27dae14bd9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3a570ded&x-expires=1746172800&x-signature=9hN93Xp82UzEJF6i2ymNf7zfz8s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
"kasihan pemain asli Indonesia, mereka gak dipanggil2... 🤣🤣",kasihan main asli indonesia panggil,netral,netral,2025-01-13 08:06:08+00:00,7322911206615073798,ben_na70,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7459308276808680200,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3f14ae5026759683da8af5352bf31653~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=52e2f13a&x-expires=1746172800&x-signature=G0fV56h4eKz%2BvVu81JUd3fescpY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
bocil fomo cuma tau burukny aj + blom juga main ngomong gitu,bocil fomo cuma burukny aj blom main ngomong gitu,negatif,netral,2025-01-08 12:42:52+00:00,6998919226279445531,kylo_l,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457517207858643717,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/192a662f4ae2868afd15f8446bf2d661~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3164edbc&x-expires=1746172800&x-signature=ocUCgQlTGtMk90By%2BLkk7ChSD9Y%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
KEMBALIKAN STY KAMI🔥🔥🔥,kembali sty,netral,netral,2025-01-08 09:56:20+00:00,7353066002802836486,riji.sudarsono,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457481253044323093,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/965147ea7eef05103607819deaeb916e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f2764200&x-expires=1746172800&x-signature=syxy%2FcrRjTplPnWtQ%2Fsmg%2FSmy1c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
mending zidane,mending zidane,negatif,netral,2025-01-09 13:02:07+00:00,7049478412041290753,suryaaaaaa45._,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457900214382445313,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/124e52169083fcc128813895a618bc8f~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=61ab3bb2&x-expires=1746172800&x-signature=2Uo48htSlsVQHAFyQISiJJKHo1w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
ga sudi tlol,sudi tlol,netral,netral,2025-01-09 08:50:30+00:00,7342809488321725445,yiell_4v,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457835399806042888,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a8bac209fb26e04e75711848defd9685~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1d699285&x-expires=1746172800&x-signature=QsNHMy6pAe9U%2F6nSYXJ%2FS4nz7cY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
mana Spongebob,mana spongebob,netral,netral,2025-04-06 14:27:35+00:00,7342871342503429122,denzzror2nd,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7490206699320558343,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1698233eb53f51df72acb124dc50a3cf~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c7adc08b&x-expires=1746172800&x-signature=wU6rQDGVFubFntQiDVNKyX5H2f4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
🥰,,netral,netral,2025-02-05 18:29:44+00:00,7445746108821144581,bgduls0,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7468003910944080648,https://p16-common-sign-va.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8a29684a&x-expires=1746172800&x-signature=7DZto9hg0aqFDqq0kULxMSzQbEQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
😭💔,,netral,netral,2025-01-08 13:25:42+00:00,6956592679559971842,xxvyaais,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457535233983791879,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d6fc40f9f28daad217eec4f88e7bebbb~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=06a4714d&x-expires=1746172800&x-signature=L3Vind3%2F3IYr2Cd4Xl7k2cfRx2Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
set7,set,netral,netral,2025-03-21 01:28:21+00:00,7368827580667528198,ckptw_82,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7484068416070386440,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ecf4f8c047859745dbdcc1074b47ee68~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ed2ee3cb&x-expires=1746172800&x-signature=x8bcAKrPlFEmAASLQlj6HO4DYtY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
wes pokok aturen,wes pokok aturen,netral,netral,2025-01-08 14:31:57+00:00,6682124450530001921,novalramadn_,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457552317861741320,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7247ab4c3b29901a15435502fe00090a~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=cad0339b&x-expires=1746172800&x-signature=MHCO2Ip4mo8XnTgLbX5DOUtrd5M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"jujur nih ya,gw ngerasa kecewa sty dipecat,karena emang bener sudah membawa timnas ke r3 piala dunia,tp gw suka kedatangan pelatih yg berasal dari Belanda ini,karena emang seharusnya sih menurut gw,mendatangkan pelatih eropa apalagi Belanda,karena naturalisasi timnas,hampir semua Belanda.
doakan aja,yg terbaik buat timnas,siapapun itu pelatihnya. 🙏",jujur yagw ngerasa kecewa sty dipecatkarena emang bener bawa timnas r piala duniatp suka datang latih asal belanda inikarena emang harus turut gwmendatangkan latih eropa apalagi belandakarena naturalisasi timnashampir belanda doa ajayg baik buat timnassiapapun latih,negatif,sedih,2025-01-08 13:43:56+00:00,6609664264058028034,acepsaefulbahri,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457539937283883784,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3ec1addd94ecd2df4c4c40adfe88ec81~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ddcc01eb&x-expires=1746172800&x-signature=Mb10UI3%2BAT6IDdPT%2FV3T9aby9wg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
bgus bgd? serius? ngalahin sty ga min?,bgus bgd serius ngalahin sty,netral,netral,2025-01-09 09:14:28+00:00,6562368399317549058,_ddeulishaa,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457841431799415558,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/782e71f316614f08c32fa1feefffd052~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fb4141af&x-expires=1746172800&x-signature=KSLvw%2FnPSLxgNtvcCl9IpiqC%2ByY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
habis terang terbitlah era gelap😂,habis terang terbit era gelap,netral,netral,2025-01-09 10:15:57+00:00,6925071062195717121,cakraiskandar_17,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457857320455963397,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7325201010798886914~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=05142bd4&x-expires=1746172800&x-signature=nNN5KlNl%2FtoZFrIdt3yoNUmsdwc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
"serah laaa,,uda nga semangat lg nonton timnasss",serah laaauda nga semangat lg nonton timnasss,positif,netral,2025-01-08 14:09:48+00:00,6858226235496104961,jojel19,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457546616246125330,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7b44a1991a9da59048e19ea0e4c6dd4a~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=deb6c0e5&x-expires=1746172800&x-signature=iOpHgFT20KsMi%2FB%2BuVN4tUsNph0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
🤣🤣🤣,,netral,netral,2025-01-08 10:12:33+00:00,6909486891889968130,fvckzodiaxxx,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457485471934071560,https://p19-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/e63894c2be5aaf12a71ac496fc002f82~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ad86be82&x-expires=1746176400&x-signature=Adlh2w463aWgyWCExeVxFaJ%2B8yU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
 [photo],photo,netral,netral,2025-03-20 12:28:57+00:00,7058685503180243970,ikaoim,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7483867645457941266,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/837fc14d352ceb0d29a9a080ba7ffe06~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e5217dc9&x-expires=1746172800&x-signature=9Jj%2BVrg4rpHVvLhHCXHZRpTI6dI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
@a🚩 😔,a,netral,netral,2025-01-08 11:31:19+00:00,6859555059244925953,_mrsyaaaaaa,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457505668058399493,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/82f4fe6a4fbcfbb355e712030450894e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5a951ed4&x-expires=1746172800&x-signature=c661RWYYrr7EnJ5TR5NenFaspNc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
dikira gampang apa coba lu main,kira gampang coba main,netral,netral,2025-01-08 13:45:12+00:00,7343831065662915586,usernameaiiii,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457540223339414273,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f3dac307f2c400bbba1a7319701fff70~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=9076ee94&x-expires=1746172800&x-signature=QkvGC0C6yCs4s0M6ZCVrxuJrfZc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
mdh2n krir platihnya sbgus jd pmain..,mdhn krir platihnya sbgus pmain,netral,netral,2025-01-08 11:01:51+00:00,6935604162994799617,jakasuwitajuventino,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457490497385562885,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bdc51ac40e149f6ca426ec4f98dea3f0~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=728d1b82&x-expires=1746176400&x-signature=UcBzAwKTuFRgU9Y4SPe3J9%2BocAk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
😅,,netral,netral,2025-04-09 03:26:40+00:00,7406614364780823557,ahmawi_321,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7491149430601007878,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/27ebb0a1cb69dabd95412fa940cb4bff~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=1a0337d8&x-expires=1746172800&x-signature=Lo8j0itGoGYD5NyFRjtBuBV%2BlxQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
otw peringkat 200 timnas kita,otw peringkat timnas,netral,netral,2025-01-08 18:10:53+00:00,6829259522042856449,rax_17_17,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457608728926552840,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/f6eea5fb898a276429814553851a86d9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5ef73f66&x-expires=1746172800&x-signature=8I0vofBCZHejBHQwd8HHlik8rpU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
kenapa ga bung towel aja pelatih nya min,kenapa bung towel latih,netral,netral,2025-01-08 09:05:00+00:00,7377281119182324742,alwi.aditia,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457468023806690055,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1ef47c618db4420557ca973ade7add4c~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a857a55a&x-expires=1746176400&x-signature=Aa%2FnHBqzFWgiVH%2B2tGZeN%2FlE3mI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
teryata Indonesia seperti ini pahlawan aja dilupakan dan di buang😔,teryata indonesia seperti pahlawan lupa buang,netral,netral,2025-01-09 09:10:09+00:00,7254109513633072133,casis_th_2028,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457840431931769607,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5d450490b726b2ad4920d4f157b956d1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=df068744&x-expires=1746172800&x-signature=lt13A%2B%2FGPfglu%2FajpO84RYfp37I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
mirip p.didi 😂,mirip pdidi,netral,netral,2025-01-10 04:08:52+00:00,6509739873804337154,byllaaa8,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7458133872104391442,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/6ae588b69337efd0df55d7561fdb0e32~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e1806733&x-expires=1746172800&x-signature=UgqSLygFUDhi4BofBUFKRnUaG%2BI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
otw peringkat 140,otw peringkat,netral,netral,2025-01-08 10:00:38+00:00,7369973270571844613,bunga_tanpa_akar11121,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457482266325238533,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/e94c7a45f4327e8a649eeed870ba0980~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8797baab&x-expires=1746172800&x-signature=qunV6HB%2FPt7A0deevUAUmQzQC%2Fc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
#KluivertOut,kluivertout,netral,netral,2025-01-08 11:42:33+00:00,6851772005483021314,s3b3l411,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457508618478666513,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/69b22ec9b1e9e47a24b82ccc4aa69cf6~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=c05378ef&x-expires=1746176400&x-signature=2tI8eFyE1vo7y1M8X41HzSmclyY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"Siapa tau dengan pelatih mantan striker, indonesia punya striker yang gacor 🔥🔥🔥",latih mantan striker indonesia striker gacor,netral,netral,2025-01-08 12:55:26+00:00,7376787078765642757,sanjaya_lima,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457527443407651602,https://p16-common-sign-va.tiktokcdn-us.com/tos-maliva-avt-0068/34d85d5cf9f9034f87b6f26d89f4c14d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8b638435&x-expires=1746176400&x-signature=tQI4YL4dGEKL5XEoXwIxpKrVbyw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
"@🎀🕊:kalo endingnya cuma ngeliat hasil akhir mulai skrg gua gak akan percaya proses lagi, bener bener harus lolos piala dunia. kalo gagal? org org pssi yang hrus tanggung jawab!!",endingnya cuma ngeliat hasil akhir mulai skrg percaya proses lagi bener bener lolos piala dunia gagal org org pssi hrus tanggung jawab,netral,netral,2025-01-08 13:43:29+00:00,6976113971330515969,felitaputriii,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457539842436612871,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/aa26f2c36be40a9f060686b20da6ebac~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=55c6381c&x-expires=1746172800&x-signature=008HizvSFv6fA8Td%2FPFneFxaZPA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
g,g,netral,netral,2025-01-09 18:34:21+00:00,7190216373648294913,rinilestari1873,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457985834609312518,https://p16-sign-useast2a.tiktokcdn.com/tos-useast2a-avt-0068-giso/7190216828403548187~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c67fcbad&x-expires=1746172800&x-signature=w4MqVMIhiRIxR41jBzbTmwlhz7E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
mending gw sty dari pada temannya spongebob,mending sty teman spongebob,negatif,netral,2025-01-09 08:52:48+00:00,7251617059695215622,kiyaa_ebewwww,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457835970588689160,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/960d2914ca24af4cfb392f438d232f57~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4950b7e5&x-expires=1746172800&x-signature=hFrrB7%2BQcIME5KJHW%2BejBdMvM24%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
"milih kok temanya sepombob
minimal Ancelotti lah@Real Madrid C.F.
bukan decul",milih tema sepombob minimal ancelotti lahreal madrid cf bukan decul,netral,netral,2025-01-10 13:22:19+00:00,7369215121991828486,namasayagaktau25,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7458263166176150279,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3fe12a357c7a545d483058fee0423052~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=420476e9&x-expires=1746172800&x-signature=z00GFLuvOw8kTcg4XC0wMnwd%2BuU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
woooyy gw punya filing g enak sumpah klo di jdi pelatih,woooyy filing g enak sumpah klo jdi latih,netral,netral,2025-01-08 12:55:33+00:00,7266738771696436226,alif.asyraufa,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457527455857165063,https://p16-common-sign-sg.tiktokcdn-us.com/tos-alisg-avt-0068/e5964b0de901d2ddf4214cb674151d22~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e85e5ec5&x-expires=1746176400&x-signature=WEZUj4Jo0dtzFSXC%2FjTragbA1C8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5
awas lu yah bikin timnas gelap lagi,awas yah bikin timnas gelap lagi,netral,netral,2025-01-08 09:02:10+00:00,7054695137204978690,fikribahari7,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457467239613711109,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/be002c6394f5d030d11ddf25a7da25a8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=43c2042d&x-expires=1746176400&x-signature=JYSSY72ERHtSWLU%2F1yAcmT5M22E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=maliva
aman masih 3.0😎😎 waktu masih panjang masih bisa⚡🤔,aman waktu panjang,netral,netral,2025-03-20 09:53:34+00:00,6965808869130437634,kabarbaik888,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7483827514490553094,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b0cb7fa826ef460566b60df69be00277~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=a3ef7982&x-expires=1746172800&x-signature=38mMCSI5xChtfx7vO83%2BXbSkE9o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
"MUKA KEK P DIDY ANYING,MANA BANYAK KASUS,DARI YANG UTANG JUDI,SAMPAI PEMERKOSAAN",muka kek p didy anyingmana banyak kasusdari utang judisampai perkosa,netral,netral,2025-01-09 13:04:06+00:00,7440487512881710136,putzz_mode_vortex_22,https://www.tiktok.com/@timnasindonesia/video/7457458087847398662,7457888758840591122,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6231660628316fd65369801f2b845336~tplv-tiktokx-cropcenter:100:100.jpg?dr=10399&refresh_token=96ee7c82&x-expires=1746172800&x-signature=v%2Bsipy460qaK9TwWSb46gsGp%2BH0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=no1a
